labno,unitno,serialno,compartid,compart,last_interpret_date,sampledate,processdate,oiladded,oilhours,actual_fluid_hours,meterread,oilchanged,filterchanged,evalcode,dateReported,Confirmed,Problem Solved,Action Taken,Si,Al,Cr,Fe,Pb,Cu,Sn,Ni,Na,K,Mo,Zn,Mg,Ca,P,B,ST,OXI,NIT,SUL,V100,TBN,W,FP,GF,PQ,W(PCT),PC06,PC14,ISO.6,ISO.14,Visual,Replaced,Life,RUL,Magnetic Plug,Magnetic Plug Rate,oilchanged rate
B18D102528,HD1102,AGC00493,4008.LR,Final Drive-Lt Rea,11-Apr-18,07-Apr-18,10-Apr-18,0,238,238,78644,FALSE,,B,11-Apr-18,FALSE,FALSE,FALSE,6,1,0,11,1,0,0,0,0,1,1,1210,9,3076,1116,0,,,,,24.26,,N,,,8,,12790,261,21,15,-,0,719,15281,A,1,0
B18C152626,HD1102,AGC00493,4008.LR,Final Drive-Lt Rea,16-Mar-18,14-Mar-18,15-Mar-18,0,481,481,78406,TRUE,,B,16-Mar-18,FALSE,FALSE,FALSE,18,2,1,38,1,2,1,1,1,2,1,1174,9,3039,1084,0,,,,,24.42,,N,,,36,,42019,1452,23,18,-,0,481,15519,B,2,1
B18B211026,HD1102,AGC00493,4008.LR,Final Drive-Lt Rea,21-Feb-18,19-Feb-18,21-Feb-18,0,237,237,78162,FALSE,,B,21-Feb-18,FALSE,FALSE,FALSE,16,2,0,25,0,2,0,0,2,1,1,1144,9,2859,1041,0,,,,,24.26,,N,,,30,,39510,1518,22,18,-,0,237,15763,B,2,0
B18A311123,HD1102,AGC00493,4008.LR,Final Drive-Lt Rea,31-Jan-18,30-Jan-18,31-Jan-18,0,493,493,77925,TRUE,,B,31-Jan-18,FALSE,FALSE,FALSE,3,0,0,2,0,0,0,0,0,0,2,1058,8,2773,1052,0,,,,,25.03,,N,,,1,,6971,273,20,15,-,1,6962,0,A,1,1
B18A150705,HD1102,AGC00493,4008.LR,Final Drive-Lt Rea,15-Jan-18,12-Jan-18,15-Jan-18,0,249,249,77681,FALSE,,B,15-Jan-18,FALSE,FALSE,FALSE,3,1,0,3,1,0,0,0,0,1,3,995,8,2511,942,0,,,,,25.12,,N,,,0,,5257,208,20,15,-,0,6718,244,A,1,0
B17L222239,HD1102,AGC00493,4008.LR,Final Drive-Lt Rea,22-Dec-17,21-Dec-17,22-Dec-17,0,277,277,77432,TRUE,,B,22-Dec-17,FALSE,FALSE,FALSE,4,1,0,6,0,1,0,0,0,0,0,1230,9,3171,1179,0,,,,,23.58,,N,,,1,,10159,293,21,15,-,0,6469,493,A,1,1
B17L010807,HD1102,AGC00493,4008.LR,Final Drive-Lt Rea,01-Dec-17,30-Nov-17,01-Dec-17,0,760,760,77155,TRUE,,B,01-Dec-17,FALSE,FALSE,FALSE,10,5,0,9,0,1,0,1,0,1,0,1190,10,3306,1182,0,,,,,23.62,,N,,,51,,40339,6316,23,20,-,0,6192,770,A,1,1
B17K131934,HD1102,AGC00493,4008.LR,Final Drive-Lt Rea,14-Nov-17,11-Nov-17,13-Nov-17,0,525,525,76920,FALSE,,B,14-Nov-17,FALSE,FALSE,FALSE,5,1,0,5,0,0,0,0,0,1,0,1183,9,2991,1210,0,,,,,23.39,,N,,,0,,7276,326,20,16,-,0,5957,1005,A,1,0
B17J200333,HD1102,AGC00493,4008.LR,Final Drive-Lt Rea,20-Oct-17,19-Oct-17,20-Oct-17,0,243,243,76638,FALSE,,B,20-Oct-17,FALSE,FALSE,FALSE,4,1,0,3,0,0,0,0,0,0,0,1289,11,3161,1153,0,,,,,24.22,,N,,,0,,4210,178,19,15,-,0,5675,1287,A,1,0
B17J033639,HD1102,AGC00493,4008.LR,Final Drive-Lt Rea,04-Oct-17,01-Oct-17,03-Oct-17,0,1025,1025,76395,TRUE,,B,04-Oct-17,FALSE,FALSE,FALSE,6,1,0,9,0,2,0,0,0,0,2,1134,11,3024,1115,0,,,,,24.34,,N,,,0,,13047,277,21,15,-,0,5432,1530,A,1,1
B17I121833,HD1102,AGC00493,4008.LR,Final Drive-Lt Rea,12-Sep-17,10-Sep-17,12-Sep-17,0,788,788,76158,FALSE,,B,12-Sep-17,FALSE,FALSE,FALSE,5,1,0,8,0,1,0,0,1,0,0,1169,11,3236,1093,0,,,,,23.28,,N,,,1,,9592,444,20,16,-,0,5195,1767,A,1,0
B17H220308,HD1102,AGC00493,4008.LR,Final Drive-Lt Rea,22-Aug-17,16-Aug-17,21-Aug-17,,475,475,75845,FALSE,,B,22-Aug-17,FALSE,FALSE,FALSE,3,1,0,6,0,0,0,0,0,0,1,1117,10,2908,1107,0,,,,,24.58,,N,,,1,,12327,195,21,15,-,0,4882,2080,A,1,0
B17H012324,HD1102,AGC00493,4008.LR,Final Drive-Lt Rea,02-Aug-17,30-Jul-17,01-Aug-17,,242,242,75612,FALSE,,B,02-Aug-17,FALSE,FALSE,FALSE,5,1,0,4,0,0,0,0,2,0,3,1149,10,2910,1062,0,,,,,23.27,,N,,,1,,5716,299,20,15,-,0,4649,2313,A,1,0
B17G131808,HD1102,AGC00493,4008.LR,Final Drive-Lt Rea,13-Jul-17,12-Jul-17,13-Jul-17,,1018,1018,75370,TRUE,,B,14-Jul-17,FALSE,FALSE,FALSE,5,1,0,15,0,3,0,0,2,1,2,1107,11,3437,1087,0,,,,,18.73,,N,,,4,,19514,227,21,15,-,0,4407,2555,A,1,1
B17F211503,HD1102,AGC00493,4008.LR,Final Drive-Lt Rea,21-Jun-17,20-Jun-17,21-Jun-17,,768,768,75120,FALSE,,B,21-Jun-17,FALSE,FALSE,FALSE,7,1,0,13,0,2,0,1,3,1,1,1214,10,3585,1203,0,,,,,18.67,,N,,,8,,19192,325,21,16,-,0,4157,2805,A,1,0
B17E270317,HD1102,AGC00493,4008.LR,Final Drive-Lt Rea,27-May-17,25-May-17,27-May-17,,495,495,74847,FALSE,,B,27-May-17,FALSE,FALSE,FALSE,8,1,0,14,0,2,0,0,4,1,2,1231,15,3611,1283,0,,,,,18.19,,N,,,6,,19152,309,21,15,-,0,3884,3078,A,1,0
B17E051830,HD1102,AGC00493,4008.LR,Final Drive-Lt Rea,06-May-17,03-May-17,05-May-17,,236,236,74588,FALSE,,B,06-May-17,FALSE,FALSE,FALSE,5,1,0,8,0,1,0,0,2,0,1,1019,9,2725,977,0,,,,,18.41,,N,,,3,,16066,251,21,15,-,0,3625,3337,B,2,0
B17D172034,HD1102,AGC00493,4008.LR,Final Drive-Lt Rea,18-Apr-17,14-Apr-17,17-Apr-17,,992,992,74352,TRUE,,B,18-Apr-17,FALSE,FALSE,FALSE,10,1,0,43,0,5,1,1,4,2,7,1089,9,3000,1012,1,,,,,24.79,,N,,,35,,35343,1063,22,17,-,0,3389,3573,A,1,1
B17C250237,HD1102,AGC00493,4008.LR,Final Drive-Lt Rea,25-Mar-17,23-Mar-17,25-Mar-17,,747,747,74107,FALSE,,B,25-Mar-17,FALSE,FALSE,FALSE,9,2,1,38,2,4,0,0,2,1,7,1063,9,2812,1016,1,,,,,24.69,,N,,,36,,33026,1416,22,18,-,0,3144,3818,A,1,0
B17B203315,HD1102,AGC00493,4008.LR,Final Drive-Lt Rea,21-Feb-17,18-Feb-17,20-Feb-17,,499,499,73859,FALSE,,B,21-Feb-17,FALSE,FALSE,FALSE,9,2,0,37,1,4,0,0,4,1,8,1167,10,2906,1078,0,,,,,24.75,,N,,,34,,45423,3066,23,19,-,0,2896,4066,B,2,0
B17A272333,HD1102,AGC00493,4008.LR,Final Drive-Lt Rea,28-Jan-17,26-Jan-17,27-Jan-17,,254,254,73614,FALSE,,B,28-Jan-17,FALSE,FALSE,FALSE,6,2,0,27,0,3,0,0,3,0,7,969,9,2737,957,1,,,,,24.55,,N,,,30,,46596,1889,23,18,-,0,2651,4311,B,2,0
B18L281135,HD1102,AGC00493,4008.RR,Final Drive-Rt Rea,28-Dec-18,26-Dec-18,28-Dec-18,0,1122,1122,81591,TRUE,,B,29-Dec-18,FALSE,FALSE,FALSE,7,1,0,15,1,2,0,0,3,0,2,1184,11,3077,1093,0,,,,,23.75,,N,,,10,,20510,585,22,16,-,0,3666,12334,A,1,1
B18L012833,HD1102,AGC00493,4008.RR,Final Drive-Rt Rea,02-Dec-18,29-Nov-18,01-Dec-18,0,742,742,81211,FALSE,,B,03-Dec-18,FALSE,FALSE,FALSE,7,1,0,11,0,1,0,0,3,1,3,1194,13,3374,1173,1,,,,,24.22,,N,,,6,,19251,440,21,16,-,0,3286,12714,B,2,0
B18K142736,HD1102,AGC00493,4008.RR,Final Drive-Rt Rea,15-Nov-18,08-Nov-18,12-Nov-18,0,472,472,80941,FALSE,,B,15-Nov-18,FALSE,FALSE,FALSE,5,0,0,6,0,2,0,1,0,0,0,1015,9,3074,982,0,,,,,23.59,,N,,,4,,11586,360,21,16,-,0,3016,12984,A,1,0
B18J241408,HD1102,AGC00493,4008.RR,Final Drive-Rt Rea,24-Oct-18,21-Oct-18,23-Oct-18,0,241,241,80710,FALSE,,B,25-Oct-18,FALSE,FALSE,FALSE,5,1,0,5,1,0,0,0,1,1,2,1151,10,3278,1098,1,,,,,24,,N,,,4,,6625,239,20,15,-,0,2785,13215,A,1,0
B18J013314,HD1102,AGC00493,4008.RR,Final Drive-Rt Rea,02-Oct-18,28-Sep-18,01-Oct-18,0,1059,1059,80469,TRUE,,B,02-Oct-18,FALSE,FALSE,FALSE,6,1,0,13,0,2,0,0,0,0,0,1064,9,2761,1015,0,,,,,24.29,,N,,,11,,18958,387,21,16,-,0,2544,13456,A,1,1
B18H203324,HD1102,AGC00493,4008.RR,Final Drive-Rt Rea,21-Aug-18,17-Aug-18,20-Aug-18,0,791,791,80201,FALSE,,B,21-Aug-18,FALSE,FALSE,FALSE,4,1,0,11,0,1,0,0,0,0,0,1157,11,2898,1182,1,,,,,24.19,,N,,,9,,14418,303,21,15,-,0,2276,13724,A,1,0
B18G310431,HD1102,AGC00493,4008.RR,Final Drive-Rt Rea,31-Jul-18,28-Jul-18,30-Jul-18,0,502,502,79912,FALSE,,B,09-Aug-18,FALSE,FALSE,FALSE,4,1,0,8,1,1,0,0,0,0,3,1205,11,3137,1058,0,,,,,24.2,,N,,,1,,15094,524,21,16,-,0,1987,14013,A,1,0
B18G111035,HD1102,AGC00493,4008.RR,Final Drive-Rt Rea,11-Jul-18,08-Jul-18,10-Jul-18,0,246,246,79656,FALSE,,B,11-Jul-18,FALSE,FALSE,FALSE,5,1,0,8,0,0,0,0,1,1,0,1277,12,3379,1193,1,,,,,25.22,,N,,,3,,10913,401,21,16,-,0,1731,14269,A,1,0
B18F090110,HD1102,AGC00493,4008.RR,Final Drive-Rt Rea,09-Jun-18,08-Jun-18,09-Jun-18,0,1004,1004,79410,TRUE,,B,09-Jun-18,FALSE,FALSE,FALSE,6,0,0,19,0,2,0,1,0,0,0,948,7,2444,878,1,,,,,23.18,,N,,,18,,23717,580,22,16,-,0,1485,14515,A,1,1
B18E241817,HD1102,AGC00493,4008.RR,Final Drive-Rt Rea,24-May-18,22-May-18,24-May-18,0,764,764,79170,FALSE,,B,25-May-18,FALSE,FALSE,FALSE,5,0,0,15,0,1,0,0,1,1,1,969,7,2319,924,1,,,,,24.02,,N,,,17,,21244,463,22,16,-,0,1245,14755,A,1,0
B18E040433,HD1102,AGC00493,4008.RR,Final Drive-Rt Rea,04-May-18,01-May-18,03-May-18,0,507,507,78913,FALSE,,B,04-May-18,FALSE,FALSE,FALSE,6,1,0,13,0,1,0,0,2,0,0,1190,9,2935,1132,1,,,,,23.69,,N,,,10,,18399,402,21,16,-,0,988,15012,A,1,0
B18D102527,HD1102,AGC00493,4008.RR,Final Drive-Rt Rea,11-Apr-18,07-Apr-18,10-Apr-18,0,238,238,78644,FALSE,,B,11-Apr-18,FALSE,FALSE,FALSE,6,1,0,11,0,0,0,0,0,1,0,1169,9,2988,1091,0,,,,,23.84,,N,,,5,,12483,266,21,15,-,0,719,15281,A,1,0
B18C152625,HD1102,AGC00493,4008.RR,Final Drive-Rt Rea,16-Mar-18,14-Mar-18,15-Mar-18,0,481,481,78406,TRUE,,B,16-Mar-18,FALSE,FALSE,FALSE,18,1,0,38,2,2,1,0,0,2,1,1120,8,2830,1021,0,,,,,24.67,,N,,,50,,41688,1493,23,18,-,0,481,15519,B,2,1
B18B211025,HD1102,AGC00493,4008.RR,Final Drive-Rt Rea,21-Feb-18,19-Feb-18,21-Feb-18,0,237,237,78162,FALSE,,B,21-Feb-18,FALSE,FALSE,FALSE,17,2,0,26,0,2,0,0,2,1,1,1196,10,3071,1088,0,,,,,24.07,,N,,,35,,39482,1629,22,18,-,0,237,15763,B,2,0
B18A311122,HD1102,AGC00493,4008.RR,Final Drive-Rt Rea,31-Jan-18,30-Jan-18,31-Jan-18,0,493,493,77925,TRUE,,B,31-Jan-18,FALSE,FALSE,FALSE,3,0,0,2,0,0,0,0,0,0,2,1059,8,2789,1054,0,,,,,25.02,,N,,,1,,7203,275,20,15,-,1,12424,0,A,1,1
B18A150704,HD1102,AGC00493,4008.RR,Final Drive-Rt Rea,15-Jan-18,12-Jan-18,15-Jan-18,0,249,249,77681,FALSE,,B,15-Jan-18,FALSE,FALSE,FALSE,3,1,0,2,1,0,0,0,0,1,3,1047,9,2652,993,0,,,,,25.03,,N,,,0,,5599,217,20,15,-,0,12180,244,A,1,0
B17L222238,HD1102,AGC00493,4008.RR,Final Drive-Rt Rea,22-Dec-17,21-Dec-17,22-Dec-17,0,277,277,77432,TRUE,,B,22-Dec-17,FALSE,FALSE,FALSE,4,1,0,6,0,1,0,0,0,0,0,1229,9,3220,1179,0,,,,,23.63,,N,,,0,,10093,301,21,15,-,0,11931,493,A,1,1
B17L010806,HD1102,AGC00493,4008.RR,Final Drive-Rt Rea,01-Dec-17,30-Nov-17,01-Dec-17,0,760,760,77155,TRUE,,B,01-Dec-17,FALSE,FALSE,FALSE,9,5,0,8,0,1,0,1,0,1,0,1104,9,3128,1179,0,,,,,23.56,,N,,,32,,37335,5080,22,20,-,0,11654,770,A,1,1
B17K131933,HD1102,AGC00493,4008.RR,Final Drive-Rt Rea,14-Nov-17,11-Nov-17,13-Nov-17,0,525,525,76920,FALSE,,C,14-Nov-17,TRUE,FALSE,TRUE,5,1,0,14,0,1,0,0,0,1,0,1167,9,2942,1174,0,,,,,23.6,,N,,,280,,44146,4970,23,19,LQF MET,0,11419,1005,A,1,0
B17J200332,HD1102,AGC00493,4008.RR,Final Drive-Rt Rea,20-Oct-17,19-Oct-17,20-Oct-17,0,243,243,76638,FALSE,,B,20-Oct-17,FALSE,FALSE,FALSE,4,1,0,3,0,0,0,0,0,0,1,1286,11,3152,1169,0,,,,,24.39,,N,,,0,,4224,184,19,15,-,0,11137,1287,A,1,0
B17J033638,HD1102,AGC00493,4008.RR,Final Drive-Rt Rea,04-Oct-17,01-Oct-17,03-Oct-17,0,1025,1025,76395,TRUE,,B,04-Oct-17,FALSE,FALSE,FALSE,5,2,0,9,2,2,0,0,0,0,2,1231,11,2992,1091,0,,,,,23.9,,N,,,5,,15360,300,21,15,-,0,10894,1530,A,1,1
B17I121832,HD1102,AGC00493,4008.RR,Final Drive-Rt Rea,12-Sep-17,10-Sep-17,12-Sep-17,0,788,788,76158,FALSE,,B,12-Sep-17,FALSE,FALSE,FALSE,5,1,0,8,0,1,0,0,1,0,1,1201,11,3296,1141,0,,,,,23.2,,N,,,0,,9672,323,20,16,-,0,10657,1767,A,1,0
B17H220307,HD1102,AGC00493,4008.RR,Final Drive-Rt Rea,22-Aug-17,16-Aug-17,21-Aug-17,,475,475,75845,FALSE,,B,22-Aug-17,FALSE,FALSE,FALSE,2,1,0,5,0,1,0,0,0,0,0,1082,10,2797,1077,0,,,,,24.59,,N,,,0,,14468,346,21,16,-,0,10344,2080,A,1,0
B17H012323,HD1102,AGC00493,4008.RR,Final Drive-Rt Rea,02-Aug-17,30-Jul-17,01-Aug-17,,242,242,75612,FALSE,,B,02-Aug-17,FALSE,FALSE,FALSE,4,1,0,4,0,0,0,0,2,0,3,1185,10,3044,1091,0,,,,,23.39,,N,,,4,,6020,335,20,16,-,0,10111,2313,A,1,0
B17G131807,HD1102,AGC00493,4008.RR,Final Drive-Rt Rea,13-Jul-17,12-Jul-17,13-Jul-17,,1018,1018,75370,TRUE,,B,14-Jul-17,FALSE,FALSE,FALSE,4,1,0,14,1,2,0,0,2,2,1,987,10,3016,948,0,,,,,18.93,,N,,,4,,18352,188,21,15,-,0,9869,2555,A,1,1
B17F211502,HD1102,AGC00493,4008.RR,Final Drive-Rt Rea,21-Jun-17,20-Jun-17,21-Jun-17,,768,768,75120,FALSE,,B,21-Jun-17,FALSE,FALSE,FALSE,7,1,0,14,0,1,0,1,2,1,1,1208,10,3551,1190,0,,,,,18.3,,N,,,9,,19099,423,21,16,-,0,9619,2805,A,1,0
B17E270316,HD1102,AGC00493,4008.RR,Final Drive-Rt Rea,27-May-17,25-May-17,27-May-17,,495,495,74847,FALSE,,B,27-May-17,FALSE,FALSE,FALSE,8,1,0,15,0,2,0,0,4,1,3,1267,16,3729,1337,0,,,,,18.21,,N,,,14,,20985,359,22,16,-,0,9346,3078,A,1,0
B17E051829,HD1102,AGC00493,4008.RR,Final Drive-Rt Rea,06-May-17,03-May-17,05-May-17,,236,236,74588,FALSE,,B,06-May-17,FALSE,FALSE,FALSE,5,1,0,9,0,1,0,0,2,0,1,1036,9,2901,999,0,,,,,18.47,,N,,,3,,15519,234,21,15,-,0,9087,3337,A,1,0
B17D172033,HD1102,AGC00493,4008.RR,Final Drive-Rt Rea,18-Apr-17,14-Apr-17,17-Apr-17,,992,992,74352,TRUE,,B,18-Apr-17,FALSE,FALSE,FALSE,9,1,0,42,0,5,0,1,4,1,7,1056,8,2887,984,1,,,,,24.81,,N,,,35,,32369,1168,22,17,-,0,8851,3573,B,2,1
B17C250236,HD1102,AGC00493,4008.RR,Final Drive-Rt Rea,25-Mar-17,23-Mar-17,25-Mar-17,,747,747,74107,FALSE,,B,25-Mar-17,FALSE,FALSE,FALSE,11,2,1,40,1,4,0,0,3,1,7,1055,9,2793,1012,1,,,,,24.86,,N,,,54,,34099,2274,22,18,-,0,8606,3818,A,1,0
B17B203314,HD1102,AGC00493,4008.RR,Final Drive-Rt Rea,21-Feb-17,18-Feb-17,20-Feb-17,,499,499,73859,FALSE,,B,21-Feb-17,FALSE,FALSE,FALSE,10,2,0,38,1,5,0,0,4,0,8,1236,10,3085,1135,0,,,,,24.92,,N,,,32,,43448,2856,23,19,-,0,8358,4066,A,1,0
B17A272332,HD1102,AGC00493,4008.RR,Final Drive-Rt Rea,28-Jan-17,26-Jan-17,27-Jan-17,,254,254,73614,FALSE,,B,28-Jan-17,FALSE,FALSE,FALSE,6,2,0,25,0,3,0,0,4,0,7,949,9,2660,923,1,,,,,24.75,,N,,,28,,45385,1959,23,18,-,0,8113,4311,A,1,0
B18L112523,HD1103,AGC00517,4008.LR,Final Drive-Lt Rea,12-Dec-18,09-Dec-18,11-Dec-18,0,833,833,83473,FALSE,,B,12-Dec-18,FALSE,FALSE,FALSE,3,1,0,33,1,2,0,1,2,1,2,1192,11,3220,1220,6,,,,,24.07,,N,,,18,,19601,391,21,16,-,0,8328,7672,B,2,0
B18K213319,HD1103,AGC00517,4008.LR,Final Drive-Lt Rea,22-Nov-18,17-Nov-18,19-Nov-18,0,560,560,83200,FALSE,,B,22-Nov-18,FALSE,FALSE,FALSE,4,1,0,16,0,2,0,1,3,0,2,1035,9,2510,999,2,,,,,23.34,,N,,,25,,20990,604,22,16,-,0,8055,7945,A,1,0
B18K023603,HD1103,AGC00517,4008.LR,Final Drive-Lt Rea,03-Nov-18,30-Oct-18,01-Nov-18,0,105,105,82745,FALSE,,B,03-Nov-18,FALSE,FALSE,FALSE,4,1,0,12,0,1,0,0,2,0,2,924,7,2470,948,3,,,,,24.33,,N,,,11,,20079,418,22,16,-,0,7600,8400,B,2,0
B18J081523,HD1103,AGC00517,4008.LR,Final Drive-Lt Rea,08-Oct-18,05-Oct-18,08-Oct-18,0,1049,1049,82640,TRUE,,B,08-Oct-18,FALSE,FALSE,FALSE,5,1,0,39,0,3,0,1,1,0,2,1190,11,2975,1088,4,,,,,23.89,,N,,,49,,42629,935,23,17,-,0,7495,8505,B,2,1
B18I200202,HD1103,AGC00517,4008.LR,Final Drive-Lt Rea,20-Sep-18,18-Sep-18,20-Sep-18,0,783,783,82374,FALSE,,B,20-Sep-18,FALSE,FALSE,FALSE,4,1,0,32,0,2,1,0,2,1,1,1177,8,3199,1051,4,,,,,24.75,,N,,,31,,35228,770,22,17,-,0,7229,8771,B,2,0
B18I060115,HD1103,AGC00517,4008.LR,Final Drive-Lt Rea,06-Sep-18,02-Sep-18,05-Sep-18,0,549,549,82140,FALSE,,B,06-Sep-18,FALSE,FALSE,FALSE,6,2,0,28,0,2,0,0,4,3,1,1108,12,3024,1097,2,,,,,24.5,,N,,,23,,28644,406,22,16,-,0,6995,9005,A,1,0
B18H203421,HD1103,AGC00517,4008.LR,Final Drive-Lt Rea,21-Aug-18,17-Aug-18,20-Aug-18,0,300,300,81891,FALSE,,B,21-Aug-18,FALSE,FALSE,FALSE,3,1,0,14,0,1,0,0,0,0,0,1078,10,2965,1020,2,,,,,24.67,,N,,,18,,21817,385,22,16,-,0,6746,9254,B,2,0
B18G302732,HD1103,AGC00517,4008.LR,Final Drive-Lt Rea,31-Jul-18,26-Jul-18,30-Jul-18,0,951,951,81591,TRUE,,B,09-Aug-18,FALSE,FALSE,FALSE,5,2,0,42,0,2,0,0,2,0,0,1092,10,2816,1116,1,,,,,24.42,,N,,,45,,44276,936,23,17,-,0,6446,9554,B,2,1
B18G092705,HD1103,AGC00517,4008.LR,Final Drive-Lt Rea,10-Jul-18,07-Jul-18,09-Jul-18,0,708,708,81348,FALSE,,B,10-Jul-18,FALSE,FALSE,FALSE,6,2,0,26,1,2,0,0,1,0,1,1041,10,2652,936,1,,,,,25.3,,N,,,20,,36674,946,22,17,-,0,6203,9797,B,2,0
B18F141402,HD1103,AGC00517,4008.LR,Final Drive-Lt Rea,14-Jun-18,11-Jun-18,13-Jun-18,0,468,468,81108,FALSE,,B,14-Jun-18,FALSE,FALSE,FALSE,5,1,0,19,1,2,0,0,0,2,1,1174,9,3004,1085,2,,,,,25.34,,N,,,21,,28502,593,22,16,-,0,5963,10037,B,2,0
B18E282719,HD1103,AGC00517,4008.LR,Final Drive-Lt Rea,29-May-18,25-May-18,28-May-18,0,224,224,80864,FALSE,,B,29-May-18,FALSE,FALSE,FALSE,6,2,0,15,0,2,0,0,1,0,0,1119,10,3112,1028,1,,,,,25.67,,N,,,13,,19136,510,21,16,-,0,5719,10281,A,1,0
B18E042006,HD1103,AGC00517,4008.LR,Final Drive-Lt Rea,05-May-18,03-May-18,04-May-18,0,424,424,80640,TRUE,,B,05-May-18,FALSE,FALSE,FALSE,10,2,0,44,1,6,0,1,2,0,2,1147,10,3023,1071,0,,,,,24.07,,N,,,45,,48950,3976,23,19,-,0,5495,10505,C,3,1
B18D140124,HD1103,AGC00517,4008.LR,Final Drive-Lt Rea,14-Apr-18,12-Apr-18,14-Apr-18,0,229,229,80445,FALSE,,B,14-Apr-18,FALSE,FALSE,FALSE,9,1,0,31,1,3,0,0,0,1,0,1189,10,3195,1105,0,,,,,24,,N,,,60,,45659,4012,23,19,-,0,5300,10700,C,3,0
B18C191032,HD1103,AGC00517,4008.LR,Final Drive-Lt Rea,19-Mar-18,17-Mar-18,19-Mar-18,0,466,466,80216,TRUE,,C,19-Mar-18,TRUE,FALSE,TRUE,4,2,0,45,2,15,0,0,0,1,1,1017,9,2751,972,0,,,,,24.03,,N,,,500,,19468.44222,986.3815789,21,16,DARK MQC MET,0,5071,10929,C,3,1
B18B241114,HD1103,AGC00517,4008.LR,Final Drive-Lt Rea,24-Feb-18,22-Feb-18,24-Feb-18,0,229,229,79979,FALSE,,B,24-Feb-18,FALSE,FALSE,FALSE,4,2,0,28,2,9,0,1,1,0,2,1136,9,3171,1029,0,,,,,24.16,,N,,,86,,45438,7064,23,20,-,0,4834,11166,C,3,0
B18B020433,HD1103,AGC00517,4008.LR,Final Drive-Lt Rea,02-Feb-18,01-Feb-18,02-Feb-18,26,1048,1048,79750,TRUE,,C,02-Feb-18,TRUE,FALSE,TRUE,6,0,1,125,6,25,1,1,0,1,1,1115,10,2877,1017,0,,,,,24.77,,N,,,238,,19468.44222,986.3815789,21,16,DARK LQC MET,0,4605,11395,C,3,1
B18A151520,HD1103,AGC00517,4008.LR,Final Drive-Lt Rea,15-Jan-18,14-Jan-18,15-Jan-18,0,817,817,79519,FALSE,,C,15-Jan-18,TRUE,FALSE,TRUE,10,5,1,139,3,24,1,1,0,2,1,1049,11,2932,1039,0,,,,,24.66,,N,,,124,,19468.44222,986.3815789,21,16,DARK LQF MET,0,4374,11626,C,3,0
B17L230419,HD1103,AGC00517,4008.LR,Final Drive-Lt Rea,23-Dec-17,22-Dec-17,23-Dec-17,0,581,581,79283,FALSE,,C,23-Dec-17,TRUE,FALSE,TRUE,10,4,1,109,3,15,0,0,0,2,0,1253,12,3495,1186,0,,,,,24.62,,N,,,108,,55326,15484,23,21,-,0,4138,11862,C,3,0
B17K280325,HD1103,AGC00517,4008.LR,Final Drive-Lt Rea,28-Nov-17,25-Nov-17,27-Nov-17,0,245,245,78947,FALSE,,B,28-Nov-17,FALSE,FALSE,FALSE,4,3,0,49,0,6,0,0,0,0,0,955,9,2348,926,0,,,,,24.55,,N,,,68,,61162,12344,23,21,-,0,3802,12198,B,2,0
B17K010808,HD1103,AGC00517,4008.LR,Final Drive-Lt Rea,01-Nov-17,30-Oct-17,01-Nov-17,0,1058,1058,78702,TRUE,,C,01-Nov-17,TRUE,FALSE,TRUE,5,3,0,88,3,27,1,1,0,2,0,1000,10,2848,905,2,,,,,22.85,,N,,,102,,41319,13175,23,21,LQF MET,0,3557,12443,B,2,1
B17J131511,HD1103,AGC00517,4008.LR,Final Drive-Lt Rea,13-Oct-17,12-Oct-17,13-Oct-17,0,806,806,78450,FALSE,,B,13-Oct-17,FALSE,FALSE,FALSE,7,2,1,56,2,19,1,1,0,1,0,1278,18,3499,1271,1,,,,,22.83,,N,,,60,,53554,12574,23,21,-,0,3305,12695,B,2,0
B17I262830,HD1103,AGC00517,4008.LR,Final Drive-Lt Rea,27-Sep-17,24-Sep-17,26-Sep-17,0,574,574,78218,FALSE,,B,27-Sep-17,FALSE,FALSE,FALSE,5,1,0,42,0,7,0,0,2,0,0,1071,9,2967,1013,1,,,,,23.26,,N,,,93,,19468.44222,986.3815789,21,16,DARK LQC MET,0,3073,12927,B,2,0
B17I063102,HD1103,AGC00517,4008.LR,Final Drive-Lt Rea,07-Sep-17,04-Sep-17,06-Sep-17,,270,270,77914,FALSE,,B,07-Sep-17,FALSE,FALSE,FALSE,7,2,0,33,1,2,0,0,1,0,2,1248,11,3143,1134,1,,,,,24.07,,N,,,32,,39294,2134,22,18,-,0,2769,13231,B,2,0
B17H160206,HD1103,AGC00517,4008.LR,Final Drive-Lt Rea,16-Aug-17,12-Aug-17,15-Aug-17,,1022,1022,77644,TRUE,,C,16-Aug-17,TRUE,FALSE,TRUE,8,7,1,222,1,7,1,1,0,1,0,1250,11,3301,1190,0,,,,,23.23,,N,,,197,,19468.44222,986.3815789,21,16,DARK LQF MET,0,2499,13501,B,2,1
B17G250820,HD1103,AGC00517,4008.LR,Final Drive-Lt Rea,25-Jul-17,22-Jul-17,25-Jul-17,,736,736,77358,FALSE,,C,25-Jul-17,TRUE,FALSE,TRUE,10,6,1,174,0,4,0,1,0,1,1,1404,13,3635,1294,0,,,,,25.52,,N,,,233,,19468.44222,986.3815789,21,16,DARK LQF MET,0,2213,13787,B,2,0
